Element,Al,46Ti,48Ti,Fe,Y,Zr,La,Ce,Ho,Hf,Pb,Th,U
Isotopes,27Al,46Ti,48Ti,56Fe,89Y,90Zr,139La,140Ce,165Ho,177Hf+178Hf+179Hf+180Hf,206Pb+207Pb+208Pb,232Th,238U
Sensitivity (TofCts/g),8.93E+15,3.99E+15,5.39E+16,1.17E+17,3.01E+17,1.70E+17,5.47E+17,5.35E+17,2.76E+17,2.67E+17,3.00E+17,2.55E+17,2.83E+17
MedianSignal (TofCts),1.19E+01,1.58E+01,9.39E+00,4.53E+01,1.30E+01,4.74E+01,1.35E+01,1.47E+01,8.90E+00,1.30E+01,1.07E+01,1.27E+01,9.68E+00
Avg Lc (TofCts),7.25,12.07,7.62,15.83,5.87,4.75,5.75,6.04,5.17,4.42,6.2,3.7,4.03
Avg Bkgd (TofCts),0.125,0.996,0.058,4.812,0.163,0.126,0.148,0.196,0.024,0.03,0.157,0.028,0.023
DynamicAlpha,1.00E-06,1.00E-07,1.00E-07,1.00E-05,3.20E-06,3.20E-05,3.20E-06,3.20E-06,3.20E-07,3.20E-06,3.20E-07,1.00E-05,3.20E-06
Filename,01h07m35s_Zr_Hark_2kx.h5,,,,,,,,,,,,
spTime (s),120.226,,,,,,,,,,,,
qPlasma (mL/s),0.000063,,,,,,,,,,,,
,,,,,,,,,,,,,
Particle Signals (TofCts),,,,,,,,,,,,,
Comp,Al,46Ti,48Ti,Fe,Y,Zr,La,Ce,Ho,Hf,Pb,Th,U
Zr,0,0,0,0,0,35.379,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,5.079,0
Zr+Th,0,0,0,0,0,23.859,0,0,0,0,0,5.667,0
Fe+Zr+Th,0,0,0,79.11,0,24.945,0,0,0,0,0,11.589,0
Zr,0,0,0,0,0,10.098,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,159.604,0,28.24,0,0,0,0,0,21.622,0
Zr+Th,0,0,0,0,0,167.586,0,0,0,0,0,6.261,0
Y+Zr+Ce+Th,0,0,0,0,11.491,38.661,0,14.467,0,0,0,6.092,0
Zr+Hf+Th,0,0,0,0,0,205.476,0,0,0,7.351,0,6.721,0
Zr,0,0,0,0,0,6.546,0,0,0,0,0,0,0
Fe+Zr,0,0,0,31.349,0,16.086,0,0,0,0,0,0,0
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,105.018,21.108,4343.927,6.889,15.12,0,104.656,0,51.457,18.731
Fe+Zr,0,0,0,32.024,0,5.124,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,38.788,0,0,0,0,0,7.215,0
Fe+Zr+La+Ce+Th,0,0,0,307.402,0,159.141,14.742,34.203,0,0,0,22.992,0
Zr+Ce+Th,0,0,0,0,0,10.883,0,12.368,0,0,0,84.315,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.283,0
Zr+Th,0,0,0,0,0,10.078,0,0,0,0,0,4.238,0
Zr+Hf+Th,0,0,0,0,0,638.994,0,0,0,23.092,0,9.158,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.367,0
Fe+Zr+Th,0,0,0,44.7,0,83.785,0,0,0,0,0,45.286,0
Fe,0,0,0,20.898,0,0,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,7.508,0,0,0,0,0,4.245,0
Fe+Zr,0,0,0,94.32,0,13.193,0,0,0,0,0,0,0
Fe+Y+Zr+Th,0,0,0,179.396,7.198,38.594,0,0,0,0,0,27.489,0
Zr+Th,0,0,0,0,0,102.581,0,0,0,0,0,4.664,0
Th,0,0,0,0,0,0,0,0,0,0,0,5.854,0
Fe+Zr+Ce+Th,0,0,0,81.615,0,46.844,0,8.045,0,0,0,10.387,0
Fe+Zr+La+Hf+Th,0,0,0,31.546,0,412.421,9.106,0,0,7.439,0,11.693,0
Zr,0,0,0,0,0,7.181,0,0,0,0,0,0,0
Y+Zr+La+Ce+Ho+Th+U,0,0,0,0,635.241,30.84,6.853,13.778,29.795,0,0,30.379,8.414
Fe+Zr+Hf+Th,0,0,0,54.145,0,1000.601,0,0,0,23.392,0,19.631,0
Fe+Zr,0,0,0,21.743,0,112.234,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,91.334,0,0,0,0,0,105.113,0
Zr,0,0,0,0,0,26.417,0,0,0,0,0,0,0
Fe+Y+Zr+Hf+Th+U,0,0,0,105.127,7.44,1050.142,0,0,0,20.69,0,39.034,4.311
Fe+Zr+Th,0,0,0,24.105,0,158.357,0,0,0,0,0,18.747,0
Zr+Th,0,0,0,0,0,98.062,0,0,0,0,0,3.676,0
Zr+Th,0,0,0,0,0,20.587,0,0,0,0,0,4.243,0
Ce,0,0,0,0,0,0,0,7.32,0,0,0,0,0
Fe+Zr+Th,0,0,0,31.309,0,29.376,0,0,0,0,0,9.223,0
Zr,0,0,0,0,0,10.404,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,39.136,0,12.047,0,0,0,0,0,6.251,0
Fe+Zr+Th,0,0,0,32.612,0,16.807,0,0,0,0,0,10.545,0
Al+Fe+Zr+Th,13.285,0,0,56.756,0,39.243,0,0,0,0,0,9.634,0
Zr,0,0,0,0,0,26.519,0,0,0,0,0,0,0
Zr,0,0,0,0,0,42.154,0,0,0,0,0,0,0
Fe+Y+Zr+La+Ce+Pb+Th,0,0,0,68.246,41.155,20.655,306.077,443.446,0,0,6.384,656.575,0
Fe+Zr+Th,0,0,0,35.895,0,21.328,0,0,0,0,0,21.537,0
Fe+Zr,0,0,0,164.138,0,11.346,0,0,0,0,0,0,0
Zr,0,0,0,0,0,25.355,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,3.696,0
Zr+La+Th,0,0,0,0,0,9.203,9.238,0,0,0,0,15.485,0
Zr+Th,0,0,0,0,0,19.717,0,0,0,0,0,5.697,0
Al+Fe+Y+Zr+La+Ce+Hf+Th+U,9.162,0,0,331.52,23.732,8042.547,32.494,48.237,0,116.222,0,51.822,7.209
Fe+Zr+Hf+Th,0,0,0,30.698,0,118.89,0,0,0,4.486,0,7.601,0
Th,0,0,0,0,0,0,0,0,0,0,0,48.962,0
Zr,0,0,0,0,0,101.14,0,0,0,0,0,0,0
Fe+Zr+La+Ce,0,0,0,28.431,0,59.553,6.5,12.631,0,0,0,0,0
Zr+Th,0,0,0,0,0,7.714,0,0,0,0,0,5.505,0
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,28.942,11.099,4326.547,19.591,60.76,0,90.283,0,16.095,10.307
Ce,0,0,0,0,0,0,0,13.435,0,0,0,0,0
Fe+Th,0,0,0,20.349,0,0,0,0,0,0,0,5.404,0
Zr,0,0,0,0,0,31.505,0,0,0,0,0,0,0
Al+Fe+Y+Zr+La+Ce+Hf+Th+U,21.721,0,0,476.115,26.246,2999.851,30.069,123.273,0,57.58,0,123.871,5.94
Zr,0,0,0,0,0,6.986,0,0,0,0,0,0,0
Zr,0,0,0,0,0,23.855,0,0,0,0,0,0,0
Fe+Zr,0,0,0,31.516,0,23.064,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,485.872,0,0,0,15.953,0,0,0
Zr+Th,0,0,0,0,0,5.064,0,0,0,0,0,3.935,0
Zr,0,0,0,0,0,198.055,0,0,0,0,0,0,0
Fe+Zr+Hf+Th,0,0,0,20.439,0,191.788,0,0,0,8.362,0,10.995,0
Zr,0,0,0,0,0,11.319,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,8.609,0
Zr,0,0,0,0,0,93.544,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,5.886,0
Fe+Y+La+Ce+Hf+Th+U,0,0,0,474.287,72.314,0,64.566,96.807,0,68.88,0,267.079,37.58
Zr,0,0,0,0,0,7090.551,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,72.526,0,5.565,0,0,0,0,0,7.428,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.23,0
Fe+Ce+Th,0,0,0,20.605,0,0,0,16.362,0,0,0,14.163,0
Zr,0,0,0,0,0,107.685,0,0,0,0,0,0,0
46Ti,0,20.598,0,0,0,0,0,0,0,0,0,0,0
Y+Zr+La+Ce+Ho+Pb+Th,0,0,0,0,133.206,36.01,1760.721,2684.023,12.003,0,46.515,1910.24,0
Fe+Zr+Th,0,0,0,18.095,0,17.758,0,0,0,0,0,14.103,0
Fe+Th,0,0,0,23.821,0,0,0,0,0,0,0,10.102,0
Zr+Th,0,0,0,0,0,24.51,0,0,0,0,0,3.865,0
Fe,0,0,0,20.924,0,0,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,265.676,0,5.471,0,0,0,0,0,6.905,0
Zr+Th,0,0,0,0,0,10.836,0,0,0,0,0,10.082,0
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,71.828,8.859,5121.509,5.733,18.859,0,35.55,0,14.367,18.352
Th,0,0,0,0,0,0,0,0,0,0,0,5.877,0
Fe+Zr+Th,0,0,0,57.595,0,18.8,0,0,0,0,0,4.544,0
Zr+Hf+Th,0,0,0,0,0,61.827,0,0,0,5.265,0,5.165,0
Zr+Th,0,0,0,0,0,22.569,0,0,0,0,0,8.297,0
Zr+Hf+Th,0,0,0,0,0,507.828,0,0,0,15.057,0,4.103,0
Fe+Zr+La+Th,0,0,0,79.319,0,55.177,6.511,0,0,0,0,4.165,0
Zr+Th,0,0,0,0,0,69.851,0,0,0,0,0,4.934,0
Fe+Zr+Hf+Th,0,0,0,16.521,0,1220.947,0,0,0,21.562,0,9.998,0
Zr,0,0,0,0,0,8.236,0,0,0,0,0,0,0
La+Ce+Th,0,0,0,0,0,0,22.217,19.124,0,0,0,29.012,0
Fe+Zr+Hf+Th,0,0,0,116.319,0,766.114,0,0,0,19.002,0,33.993,0
Fe,0,0,0,22.621,0,0,0,0,0,0,0,0,0
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,369.128,23.306,2535.743,22.341,42.128,0,52.428,0,156.767,4.556
Y+Zr+Th,0,0,0,0,11.551,61.813,0,0,0,0,0,63.328,0
Fe+Zr+Th,0,0,0,46.313,0,115.613,0,0,0,0,0,26.798,0
Fe+Zr+Th,0,0,0,27.287,0,64.565,0,0,0,0,0,19.66,0
Zr+Th,0,0,0,0,0,7.572,0,0,0,0,0,6.817,0
Fe+Zr+Ce+Th,0,0,0,352.528,0,9.824,0,7.47,0,0,0,18.025,0
Zr,0,0,0,0,0,25.09,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,9.147,0,0,0,0,0,10.181,0
Fe+Y+Zr+Hf+Th+U,0,0,0,18.906,7.748,2145.993,0,0,0,20.075,0,26.135,4.45
Fe+Zr+Ce,0,0,0,47.604,0,2352.29,0,6.362,0,0,0,0,0
Fe+Th+U,0,0,0,93.83,0,0,0,0,0,0,0,8.52,6.96
Fe+Y+Zr+La+Ce+Th,0,0,0,127.771,9.991,200.033,7.196,17.511,0,0,0,50.403,0
Zr,0,0,0,0,0,31.605,0,0,0,0,0,0,0
Fe+Zr+Hf+Th,0,0,0,23.592,0,354.629,0,0,0,6.577,0,9.108,0
Zr+Th,0,0,0,0,0,38.608,0,0,0,0,0,9.4,0
Y+Zr+Th,0,0,0,0,7.214,28.654,0,0,0,0,0,9.972,0
Zr+Th,0,0,0,0,0,232.591,0,0,0,0,0,11.419,0
Fe+Y+Zr+La+Ce+Ho+Th+U,0,0,0,54.896,295.435,168.502,18.825,118.955,9.55,0,0,4055.979,33.778
Fe+Y+Zr+La+Hf+Th,0,0,0,83.213,11.493,229.586,7.416,0,0,6.787,0,33.056,0
Th,0,0,0,0,0,0,0,0,0,0,0,15.627,0
Fe+Y+Zr+Th,0,0,0,26.852,5.899,55.385,0,0,0,0,0,23.835,0
Fe+Zr+Th,0,0,0,78.643,0,72.027,0,0,0,0,0,34.823,0
Zr+Th,0,0,0,0,0,19.788,0,0,0,0,0,10.183,0
Zr,0,0,0,0,0,20.484,0,0,0,0,0,0,0
Zr,0,0,0,0,0,147.839,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,26.985,0,8.52,0,0,0,0,0,6.69,0
La+Ce+Th,0,0,0,0,0,0,18.072,27.54,0,0,0,83.674,0
Fe+Zr+Hf+Th+U,0,0,0,26.974,0,5094.729,0,0,0,38.302,0,12.352,68.353
Fe+La+Ce+Hf+Th+U,0,0,0,430.377,0,0,8.524,27.251,0,6.179,0,67.535,10.124
Fe+Zr+Th,0,0,0,39.73,0,12.011,0,0,0,0,0,8.632,0
Fe+Zr+Th,0,0,0,35.881,0,11.906,0,0,0,0,0,14.562,0
Fe+Zr+Ce+Hf+Th,0,0,0,42.709,0,152.501,0,6.914,0,4.988,0,10.482,0
Zr,0,0,0,0,0,10.776,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,16.924,0,0,0,0,0,5.889,0
Fe,0,0,0,97.66,0,0,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,289.821,0,0,0,0,0,6.103,0
Zr+Th,0,0,0,0,0,62.832,0,0,0,0,0,23.593,0
Fe+Zr+Th,0,0,0,41.644,0,27.963,0,0,0,0,0,51.807,0
Fe+Zr,0,0,0,25.017,0,5.622,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.875,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,48.325,0,5.375,0,0,0,0,0,6.526,0
Zr+Th,0,0,0,0,0,8.319,0,0,0,0,0,20.287,0
Zr,0,0,0,0,0,13.421,0,0,0,0,0,0,0
Fe,0,0,0,19.575,0,0,0,0,0,0,0,0,0
Al+Fe+Y+Zr+Hf+Th+U,8.369,0,0,202.816,23.754,531.103,0,0,0,14.021,0,61.379,7.047
Fe+Zr+Th,0,0,0,26.479,0,173.247,0,0,0,0,0,16.115,0
Zr+Th,0,0,0,0,0,6.063,0,0,0,0,0,7.407,0
Fe+Zr+La+Ce+Th,0,0,0,25.754,0,4.953,77.09,183.876,0,0,0,15.258,0
Fe,0,0,0,31.081,0,0,0,0,0,0,0,0,0
Zr,0,0,0,0,0,31.92,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,36.016,0,0,0,0,0,3.741,0
Y+Zr+Th,0,0,0,0,11.827,8.259,0,0,0,0,0,5.435,0
Fe+Y+Zr+Th,0,0,0,15.86,8.489,39.216,0,0,0,0,0,23.207,0
Al+Fe+Y+Zr+Ce+Hf+Pb+Th+U,8.228,0,0,525.341,8.269,2693.2,0,93.267,0,13.619,28.282,87.02,201.062
Zr+Th,0,0,0,0,0,14.963,0,0,0,0,0,10.327,0
Zr+Th,0,0,0,0,0,5.369,0,0,0,0,0,13.806,0
Fe+Zr+Ce+Hf+Pb+Th+U,0,0,0,171.166,0,1736.634,0,23.171,0,4.51,7.165,21.724,127.048
Al+Fe+La+Ce,12.854,0,0,17.424,0,0,178.832,208.898,0,0,0,0,0
Zr+Th,0,0,0,0,0,15.222,0,0,0,0,0,14.26,0
Zr+Th,0,0,0,0,0,10.692,0,0,0,0,0,9.916,0
Fe+Zr+Th,0,0,0,42.169,0,177.005,0,0,0,0,0,52.948,0
Zr,0,0,0,0,0,56.132,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,92.748,0,13.81,0,0,0,0,0,18.927,0
Fe+Zr+Th,0,0,0,57.883,0,14.364,0,0,0,0,0,14.858,0
Fe+Zr+Th,0,0,0,36.85,0,18.47,0,0,0,0,0,4.333,0
Fe+Y+Zr+Th,0,0,0,23.538,5.961,5.973,0,0,0,0,0,20.976,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.253,0
Fe+Zr+Hf+Th,0,0,0,68.339,0,1267.083,0,0,0,42.517,0,13.942,0
Th,0,0,0,0,0,0,0,0,0,0,0,3.792,0
Th,0,0,0,0,0,0,0,0,0,0,0,8.4,0
Zr+Th,0,0,0,0,0,17.595,0,0,0,0,0,4.907,0
Zr+Hf,0,0,0,0,0,1836.416,0,0,0,14.583,0,0,0
Fe+Y+La+Ce+Hf+Th,0,0,0,38.983,8.988,0,249.934,24.639,0,9.202,0,72.86,0
Fe+Zr+Hf+Th+U,0,0,0,30.218,0,5916.571,0,0,0,139.659,0,14.821,13.987
Fe,0,0,0,49.257,0,0,0,0,0,0,0,0,0
Zr+Hf+Th,0,0,0,0,0,573.974,0,0,0,6.981,0,4.88,0
Zr+Th,0,0,0,0,0,17.68,0,0,0,0,0,12.186,0
Fe+Zr+Th,0,0,0,67.516,0,24.571,0,0,0,0,0,15.72,0
Fe+Zr+Th,0,0,0,115.403,0,27.137,0,0,0,0,0,16.118,0
Zr+Th,0,0,0,0,0,15.953,0,0,0,0,0,10.287,0
Zr+Th,0,0,0,0,0,29.72,0,0,0,0,0,14.956,0
Fe+Zr+Th,0,0,0,16.176,0,578.38,0,0,0,0,0,9.413,0
Fe+Zr+Th,0,0,0,60.52,0,23.37,0,0,0,0,0,6.178,0
Zr+Th,0,0,0,0,0,14.084,0,0,0,0,0,5.134,0
Fe+Y+Zr+Hf+Th,0,0,0,154.893,10.019,1618.514,0,0,0,11.581,0,35.597,0
Fe+Y+Zr+Ce+Hf+Th+U,0,0,0,99.116,23.92,6922.277,0,16.626,0,154.378,0,49.231,27.615
Fe+Y+Zr+Hf+Th,0,0,0,24.329,6.141,860.371,0,0,0,18.157,0,36.082,0
Zr+Hf,0,0,0,0,0,441.098,0,0,0,7.143,0,0,0
Fe+Zr+Th,0,0,0,83.459,0,13.309,0,0,0,0,0,27.023,0
Fe+Zr+La+Th,0,0,0,59.772,0,52.301,6.89,0,0,0,0,26.151,0
Zr+Hf,0,0,0,0,0,973.155,0,0,0,29.274,0,0,0
Fe+Zr+Th,0,0,0,23.382,0,76.554,0,0,0,0,0,7.413,0
Fe+Zr+Th,0,0,0,100.914,0,73.996,0,0,0,0,0,22.642,0
Fe+Zr,0,0,0,35.492,0,5.171,0,0,0,0,0,0,0
Zr,0,0,0,0,0,6.694,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,30.833,0,0,0,0,0,16.237,0
Y+Zr+Hf+Th,0,0,0,0,6.524,168.979,0,0,0,5.041,0,7.444,0
Fe+Zr+Hf+Th,0,0,0,51.376,0,196.678,0,0,0,7.03,0,14.123,0
Fe+Zr+Th,0,0,0,77.207,0,44.129,0,0,0,0,0,6.723,0
Y+Zr+Th,0,0,0,0,22.426,6.32,0,0,0,0,0,113.335,0
Fe+Y+Zr+Hf+Th,0,0,0,28.371,6.605,178.924,0,0,0,4.815,0,41.327,0
Zr,0,0,0,0,0,11.253,0,0,0,0,0,0,0
Fe+Y+Zr+Th,0,0,0,38.45,6.885,66.488,0,0,0,0,0,31.997,0
Fe+Y+Zr+Th,0,0,0,20.121,8.32,5.919,0,0,0,0,0,16.38,0
Fe+Zr,0,0,0,27.723,0,6.3,0,0,0,0,0,0,0
Fe+Y+Zr+Th,0,0,0,22.368,6.778,24.128,0,0,0,0,0,48.005,0
Zr+Hf+Th,0,0,0,0,0,1510.214,0,0,0,23.157,0,15.335,0
Fe+Y,0,0,0,24.21,7.032,0,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,60.869,0,0,0,0,0,7.882,0
Fe+Zr+Ce+Hf+Th,0,0,0,35.609,0,102.219,0,9.338,0,4.393,0,8.115,0
Y+Zr+Hf+Th,0,0,0,0,13.051,286.281,0,0,0,6.99,0,57.319,0
Fe+Zr+Hf+Th,0,0,0,51.487,0,2283.239,0,0,0,16.074,0,20.613,0
Y+Zr+Th,0,0,0,0,6.558,46.051,0,0,0,0,0,21.495,0
Fe+Zr+La+Ce+Hf+Th,0,0,0,91.868,0,384.772,8.72,15.662,0,7.028,0,63.539,0
Fe+Zr,0,0,0,124.466,0,25.675,0,0,0,0,0,0,0
Fe+Zr+Ce+Th,0,0,0,26.517,0,14.204,0,11.937,0,0,0,7.347,0
Fe+Zr+Ce+Th,0,0,0,40.747,0,56.626,0,7.065,0,0,0,25.225,0
Fe+Zr+Hf+Th+U,0,0,0,44.848,0,574.216,0,0,0,5.398,0,9.352,5.528
Fe+Zr+Th,0,0,0,106.694,0,8.062,0,0,0,0,0,5.455,0
Fe+Zr+Th,0,0,0,18.028,0,59.672,0,0,0,0,0,37.065,0
Fe+Zr,0,0,0,16.622,0,64.114,0,0,0,0,0,0,0
Fe+Y+Zr+Hf+Th,0,0,0,22.524,7.23,1564.401,0,0,0,14.096,0,22.858,0
Zr,0,0,0,0,0,73.695,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,71.804,0,0,0,0,0,22.849,0
Fe+Y+Zr+Ce+Hf+Th+U,0,0,0,24.448,38.58,7124.815,0,9.804,0,91.895,0,42.829,9.648
Zr,0,0,0,0,0,9.088,0,0,0,0,0,0,0
Zr,0,0,0,0,0,20.858,0,0,0,0,0,0,0
Zr,0,0,0,0,0,14.231,0,0,0,0,0,0,0
Fe+Zr+Hf+Th,0,0,0,28.401,0,211.536,0,0,0,6.453,0,15.567,0
Th,0,0,0,0,0,0,0,0,0,0,0,6.227,0
Al+Fe+Zr+Ce+Th,30.066,0,0,35.637,0,23.154,0,8.389,0,0,0,22.207,0
Fe+Zr+Ce+Hf+Th+U,0,0,0,81.907,0,1810.153,0,8.88,0,13.52,0,16.123,22.7
Fe+Zr+Ce+Th,0,0,0,33.901,0,45.32,0,7.087,0,0,0,24.901,0
Fe+Th,0,0,0,156.291,0,0,0,0,0,0,0,4.207,0
Fe+Zr+Th,0,0,0,63.454,0,32.818,0,0,0,0,0,38.392,0
Fe+Zr+Th,0,0,0,66.873,0,21.848,0,0,0,0,0,32.54,0
Fe+Zr+Th,0,0,0,23.476,0,111.102,0,0,0,0,0,21.367,0
Zr,0,0,0,0,0,5.71,0,0,0,0,0,0,0
Fe+Zr+Hf+Th,0,0,0,17.328,0,614.241,0,0,0,17.954,0,13.245,0
Y+Zr+La+Ce+Ho+Th+U,0,0,0,0,934.301,49.474,8.767,39.298,50.979,0,0,42.885,6.267
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,31.52,67.816,2680.222,6.78,22.902,0,72.515,0,185.924,17.981
Zr+Th,0,0,0,0,0,23.05,0,0,0,0,0,3.753,0
Fe+Th,0,0,0,34.112,0,0,0,0,0,0,0,48.809,0
La+Ce+Th,0,0,0,0,0,0,26.917,50.692,0,0,0,108.352,0
Fe+Y+Zr+Hf+Th,0,0,0,77.141,10.345,674.648,0,0,0,17.911,0,74.793,0
Zr,0,0,0,0,0,61.199,0,0,0,0,0,0,0
Fe+Y+Zr+Ce+Hf+Th,0,0,0,71.568,7.961,920.003,0,14.398,0,15.153,0,36.044,0
Zr+Th,0,0,0,0,0,11.044,0,0,0,0,0,5.511,0
Fe+Zr+Th,0,0,0,27.512,0,27.04,0,0,0,0,0,7.164,0
Zr,0,0,0,0,0,40.714,0,0,0,0,0,0,0
Fe+Zr+La+Ce+Th,0,0,0,25.183,0,81.827,50.812,11.102,0,0,0,7.278,0
Zr+La+Ce+Th,0,0,0,0,0,13.824,18.007,36.148,0,0,0,18.123,0
Th,0,0,0,0,0,0,0,0,0,0,0,3.706,0
Zr+Th,0,0,0,0,0,12.266,0,0,0,0,0,7.832,0
Fe+Y+Zr+La+Ce+Hf+Th,0,0,0,355.836,6.579,424.857,30.139,73.785,0,6.313,0,54.433,0
Th,0,0,0,0,0,0,0,0,0,0,0,3.842,0
Fe+Th,0,0,0,676.555,0,0,0,0,0,0,0,9.427,0
Th,0,0,0,0,0,0,0,0,0,0,0,10.676,0
Zr,0,0,0,0,0,5.443,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.98,0
Fe+Y+Zr+Hf+Th,0,0,0,17.176,23.536,311.187,0,0,0,7.753,0,21.032,0
Fe+Zr+Ce+Th,0,0,0,22.122,0,29.187,0,8.715,0,0,0,34.619,0
Th,0,0,0,0,0,0,0,0,0,0,0,10.041,0
Fe+Y+Zr+Ce+Th,0,0,0,68.458,39.315,94.639,0,14.435,0,0,0,56.986,0
Fe+Y+Zr+Hf+Th+U,0,0,0,80.57,7.187,2963.361,0,0,0,15.947,0,15.737,13.455
Th,0,0,0,0,0,0,0,0,0,0,0,6.143,0
48Ti+Fe,0,0,14.098,462.127,0,0,0,0,0,0,0,0,0
Fe+Zr+La+Hf+Th+U,0,0,0,67.331,0,1833.004,6.504,0,0,16.201,0,8.121,30.662
Zr,0,0,0,0,0,57.207,0,0,0,0,0,0,0
Fe+Y+Zr+Th,0,0,0,61.467,60.851,76.046,0,0,0,0,0,24.667,0
Fe+Zr+Th,0,0,0,18.958,0,14.835,0,0,0,0,0,9.096,0
Zr,0,0,0,0,0,6.338,0,0,0,0,0,0,0
Fe+Y+Zr+La+Ce+Hf+Th,0,0,0,226.484,13.269,905.682,12.933,36.877,0,19.005,0,72.817,0
Zr+Th,0,0,0,0,0,113.982,0,0,0,0,0,7.971,0
Zr,0,0,0,0,0,107.522,0,0,0,0,0,0,0
Y+Zr+Hf,0,0,0,0,7.605,785.168,0,0,0,17.47,0,0,0
Zr+Ce+Th,0,0,0,0,0,44.67,0,10.208,0,0,0,61.528,0
Zr+Th,0,0,0,0,0,24.346,0,0,0,0,0,38.885,0
La+Ce,0,0,0,0,0,0,15.513,9.718,0,0,0,0,0
Fe+Y+Zr+Th,0,0,0,23.939,6.299,42.684,0,0,0,0,0,3.777,0
Fe+Zr+Hf+Th,0,0,0,29.873,0,450.861,0,0,0,11.798,0,9.014,0
Th,0,0,0,0,0,0,0,0,0,0,0,5.529,0
Fe+Zr+Hf+U,0,0,0,40.364,0,1762.374,0,0,0,10.935,0,0,18.719
Fe+Zr+Hf+Th,0,0,0,50.166,0,156.674,0,0,0,5.726,0,41.475,0
Fe+Y+Zr+Ce+Th,0,0,0,113.386,13.683,60.5,0,8.73,0,0,0,48.316,0
Zr+Th,0,0,0,0,0,90.678,0,0,0,0,0,4.928,0
Fe+Zr,0,0,0,51.384,0,7.794,0,0,0,0,0,0,0
Zr+La+Ce+Th,0,0,0,0,0,15.51,16.44,25.6,0,0,0,7.024,0
Fe+Zr+Hf+Th+U,0,0,0,17.298,0,763.053,0,0,0,36.571,0,50.29,5.137
Fe+Zr,0,0,0,16.685,0,15.724,0,0,0,0,0,0,0
Y+Zr+Th,0,0,0,0,23.92,5.11,0,0,0,0,0,8.224,0
Fe+Th,0,0,0,34.6,0,0,0,0,0,0,0,3.946,0
Fe+Zr+Hf+Th,0,0,0,24.183,0,1618.497,0,0,0,17.264,0,17.242,0
Fe+Zr+Th,0,0,0,79.824,0,15.01,0,0,0,0,0,6.75,0
Zr,0,0,0,0,0,9.839,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,101.052,0,72.3,0,0,0,0,0,28.92,0
Fe+Th,0,0,0,35.618,0,0,0,0,0,0,0,11.571,0
Zr+Th,0,0,0,0,0,14.144,0,0,0,0,0,5.263,0
Zr+Th,0,0,0,0,0,14.127,0,0,0,0,0,4.27,0
Y+La+Ce+Th,0,0,0,0,11.762,0,289.65,688.045,0,0,0,39.195,0
Fe+Zr,0,0,0,17.239,0,5.779,0,0,0,0,0,0,0
Zr,0,0,0,0,0,13.033,0,0,0,0,0,0,0
Fe+Zr+La+Ce+Th,0,0,0,47.785,0,30.744,6.16,11.456,0,0,0,20.271,0
Fe+Zr+Th,0,0,0,23.088,0,6.16,0,0,0,0,0,6.543,0
Zr,0,0,0,0,0,10.138,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,6.026,0,0,0,0,0,4.438,0
Fe+Zr,0,0,0,37.653,0,34.74,0,0,0,0,0,0,0
Fe+Y+Zr+La+Ce+Th,0,0,0,30.412,8.09,12.863,159.246,411.667,0,0,0,4.143,0
Fe+Zr+Ce+Hf+Th,0,0,0,211.6,0,490.576,0,11.864,0,6.263,0,40.668,0
